x,t=2.00e+07s,t=3.98e+08s,t=7.77e+08s,t=1.16e+09s
6.120401337792643064e-05,6.750077163690700693e-208,1.215518942352346718e-157,4.508960609936062005e-149,2.112492253202995059e-142
6.147157190635451696e-05,-1.614473736574801718e-208,-2.097553760843903719e-158,-9.583386997981354822e-150,-4.709194491945321728e-143
6.173913043478261684e-05,3.861474954090837413e-209,3.596261279598167384e-159,2.036862413136077767e-150,1.049779604634996330e-143
6.200668896321070316e-05,-9.235819800173474089e-210,-6.119462065279909478e-160,-4.329168033576136274e-151,-2.340182005680674734e-144
6.227424749163880304e-05,2.209009939837110874e-210,1.032059153704841138e-160,9.201259260811731130e-152,5.216763412666406869e-145
6.254180602006690292e-05,-5.283477715647267625e-211,-1.722039902845703562e-161,-1.955645629474957869e-152,-1.162927520100689170e-145
6.280936454849498924e-05,1.263694457454051808e-211,2.835766060319525465e-162,4.156551031289668571e-153,2.592412790913046499e-146
6.307692307692308912e-05,-3.022485820000324529e-212,-4.593051961417448458e-163,-8.834380999273335819e-154,-5.779039514731843435e-147
6.334448160535117544e-05,7.229136981835994555e-213,7.280457980042293695e-164,1.877669616129710839e-154,1.288270829757063455e-147
6.361204013377927532e-05,-1.729054278231641354e-213,-1.120619202115438255e-164,-3.990821198481127811e-155,-2.871829703337551255e-148
6.387959866220736165e-05,4.135526329479252343e-214,1.653119908556092204e-165,8.482139167747343495e-156,6.401919275672240773e-149
6.414715719063546152e-05,-9.891290209277863574e-215,-2.280027630229163888e-166,-1.802804123420775124e-156,-1.427123983721919219e-149
6.441471571906354785e-05,2.365783992176410409e-215,2.778926360877335581e-167,3.831701883260245981e-157,3.181362931514566990e-150
6.468227424749164772e-05,-5.658446631753657231e-216,-2.485321565256525400e-168,-8.143946247861726084e-158,-7.091934708273245439e-151
6.494983277591973405e-05,1.353378740341253891e-216,-2.920765325186648693e-170,1.730924389775294033e-158,1.580943106409564766e-151
6.521739130434783393e-05,-3.236990811047869219e-217,9.523142732286104926e-170,-3.678928150439244978e-159,-3.524258486108414501e-152
6.548494983277593380e-05,7.742185517995048314e-218,-3.407819836553667214e-170,7.819239618499264456e-160,7.856321859932582815e-153
6.575250836120402013e-05,-1.851764147443468251e-218,9.312683015148085372e-171,-1.661910928093587660e-160,-1.751341266528108317e-153
6.602006688963212000e-05,4.429021205093930190e-219,-2.271034874929182445e-171,3.532246218208543306e-161,3.904112240021704798e-154
6.628762541806020633e-05,-1.059326504175813397e-219,5.197276966018671039e-172,-7.507480220199785975e-162,-8.703096695484275819e-155
6.655518394648830621e-05,2.533680842918345709e-220,-1.141796771160548149e-172,1.595649226815974454e-162,1.940105392996249449e-155
6.682274247491639253e-05,-6.060018746400235224e-221,2.437547313683866501e-173,-3.391412812048716120e-163,-4.324907637611069265e-156
6.709030100334449241e-05,1.449425901768040894e-221,-5.093695427721094859e-174,7.208151189600576324e-164,9.641139159125604096e-157
6.735785953177257873e-05,-3.466714356398543350e-222,1.046808147786135496e-174,-1.532029465444344136e-164,-2.149215014144716614e-157
6.762541806020067861e-05,8.291633364162231577e-223,-2.122466647265423545e-175,3.256194577489779285e-165,4.791057468368705668e-158
6.789297658862876493e-05,-1.983179900966490261e-223,4.255338240053676976e-176,-6.920756653693584147e-166,-1.068028629685273558e-158
6.816053511705686481e-05,4.743338568680470859e-224,-8.450073682092827239e-177,1.470946267618653430e-166,2.380863016690795572e-159
6.842809364548496469e-05,-1.134504251088160570e-224,1.663993077432675649e-177,-3.126367574710089702e-167,-5.307450143089635382e-160
6.869565217391305101e-05,2.713489346816938743e-225,-3.252435422200303946e-178,6.644820694394559672e-168,1.183143541588073718e-160
6.896321070234115089e-05,-6.490080813877355096e-226,6.314483290882045729e-179,-1.412298488552645865e-168,-2.637478642163378562e-161
6.923076923076923721e-05,1.552287208791380839e-226,-1.218349507815112042e-179,3.001716840969621920e-169,5.879500957789131488e-162
6.949832775919733709e-05,-3.712735780218887832e-227,2.337150230719925264e-180,-6.379886444945734558e-170,-1.310665836279582798e-162
6.976588628762542342e-05,8.880062008615673959e-228,-4.458730997294069537e-181,1.355989027811794333e-170,2.921752961929987923e-163
7.003344481605352329e-05,-2.123918969755944296e-228,8.461277797186685943e-182,-2.882036001386327910e-171,-6.513208882946852565e-164
7.030100334448160962e-05,5.079955169039981399e-229,-1.597410817488309051e-182,6.125515278124718787e-172,1.451932811883597256e-164
7.056856187290970949e-05,-1.215015465035979962e-229,3.000392250540999841e-183,-1.301924659490451207e-172,-3.236667097973202032e-165
7.083612040133779582e-05,2.906054282735699763e-230,-5.606801806951155560e-184,2.767126912701403517e-173,7.215219473605986830e-166
7.110367892976589570e-05,-6.950653345205876966e-231,1.042301550427143707e-184,-5.881286057172333549e-174,-1.608425903986754088e-166
7.137123745819398202e-05,1.662445919791705389e-231,-1.927288103280034678e-185,1.250015874367219428e-174,3.585523485357679301e-167
7.163879598662208190e-05,-3.976210922055924026e-232,3.543846070663796968e-186,-2.656799330074650245e-175,-7.992894560056638163e-168
7.190635451505018177e-05,9.510235945608360069e-233,-6.477967841462110032e-187,5.646794431334740220e-176,1.781786221171016585e-168
7.217391304347826810e-05,-2.274642555293750269e-233,1.176664834679792724e-187,-1.200176730784938604e-176,-3.971980504234417616e-169
7.244147157190636798e-05,5.440452443301648433e-234,-2.122628327847733287e-188,2.550870591099399402e-177,8.854389449925547937e-170
7.270903010033445430e-05,-1.301238388261282278e-234,3.800027739285846210e-189,-5.421652165750114561e-178,-1.973831755000370815e-170
7.297658862876255418e-05,3.112280316350178189e-235,-6.744972661175754469e-190,1.152324712444887274e-178,4.400090844556018970e-171
7.324414715719064050e-05,-7.443900085907131547e-236,1.185533516064311059e-190,-2.449165313874924975e-179,-9.808738451280627027e-172
7.351170568561874038e-05,1.780419551311474699e-236,-2.059993315659274264e-191,5.205486500151309483e-180,2.186576444938359933e-172
7.377926421404682670e-05,-4.258377558534232142e-237,3.530610380663769525e-192,-1.106380592154636743e-180,-4.874344005829177432e-173
7.404682274247492658e-05,1.018511564267005642e-237,-5.949447766215509872e-193,2.351515107458343982e-181,1.086594961361375003e-173
7.431438127090301291e-05,-2.436058731034728749e-238,9.810919975103494841e-194,-4.997939533450816616e-182,-2.422251298125651637e-174
7.458193979933111278e-05,5.826523934782738691e-239,-1.571802184976863267e-194,1.062268301013133179e-182,5.399713377590295776e-175
7.484949832775921266e-05,-1.393578076038226817e-239,2.417073627839469933e-195,-2.257758293777365255e-183,-1.203710968022309063e-175
7.511705685618729898e-05,3.333136243484865419e-240,-3.488478425276803195e-196,4.798667632564468225e-184,2.683327785498683562e-176
7.538461538461539886e-05,-7.972138164972308815e-241,4.497067049232660609e-197,-1.019914802730186769e-184,-5.981708394324713605e-177
7.565217391304348519e-05,1.906762305427066228e-241,-4.448521002407620150e-198,2.167739640442946567e-185,1.333450035262041146e-177
7.591973244147158506e-05,-4.560561209003314551e-242,6.131789789364506231e-200,-4.607340864388216532e-186,-2.972543759596761889e-178
7.618729096989967139e-05,1.090787142622265373e-242,1.377451926132628242e-199,9.792499728710736399e-187,6.626432311770589945e-179
7.645484949832777126e-05,-2.608925763486620835e-243,-5.452275803142026671e-200,-2.081310104040090474e-187,-1.477172708619827004e-179
7.672240802675585759e-05,6.239983236157300364e-244,1.571644639491132947e-200,4.423642450081187909e-188,3.292932165854605157e-180
7.698996655518395747e-05,-1.492468296473386351e-244,-3.993910705395375980e-201,-9.402064828495488555e-189,-7.340646210496544609e-181
7.725752508361204379e-05,3.569659533946153160e-245,9.475579241682620787e-202,1.998326583526948983e-189,1.636386176780629875e-181
7.752508361204014367e-05,-8.537848962533180729e-246,-2.152036659798730153e-202,-4.247268240871343112e-190,-3.647852848469736308e-182
7.779264214046824354e-05,2.042067669015595246e-246,4.740869034574616220e-203,9.027196885018842339e-191,8.131839897939779286e-183
7.806020066889632987e-05,-4.884181352310212129e-247,-1.020976827744632680e-203,-1.918651683387988749e-191,-1.812760077148293651e-183
7.832775919732442975e-05,1.168189835049219645e-247,2.160161548849123215e-204,4.077926214614969603e-192,4.041027784384260483e-184
7.859531772575251607e-05,-2.794055668468864757e-248,-4.505365616856541663e-205,-8.667275230784690961e-193,-9.008310452447641921e-185
7.886287625418061595e-05,6.682772495105445199e-249,9.284868160889947047e-206,1.842153486183432323e-193,2.008144004982038922e-185
7.913043478260870227e-05,-1.598373564837303942e-249,-1.893954994886208094e-206,-3.915335992350998056e-194,-4.476580114874855004e-186
7.939799331103680215e-05,3.822961197114849380e-250,3.828824234857121747e-207,8.321703944880237424e-195,9.979249232993695453e-187
7.966555183946488847e-05,-9.143689747101840924e-251,-7.678559959349886473e-208,-1.768705334144845862e-195,-2.224586909712531940e-187
7.993311036789298835e-05,2.186971197079519903e-251,1.528722019573234730e-208,3.759228374092198431e-196,4.959077384067525352e-188
8.020066889632107468e-05,-5.230758083792315306e-252,-3.023086240754192738e-209,-7.989910866319510621e-197,-1.105483826701788980e-188
8.046822742474917455e-05,1.251083211930239694e-252,5.940513541156315093e-210,1.698185619468405928e-197,2.464358581842620434e-189
8.073578595317727443e-05,-2.992318019193444875e-253,-1.160318883356888625e-210,-3.609344893105566565e-198,-5.493579437806810306e-190
8.100334448160536075e-05,7.156971522251415651e-254,2.253184952711159337e-211,7.671346646706924511e-199,1.224635702720126015e-190
8.127090301003344708e-05,-1.711791321946483312e-254,-4.350418810058211960e-212,-1.630477582964632721e-199,-2.729973455759926071e-191
8.153846153846154696e-05,4.094230992069380127e-255,8.352061787179278198e-213,3.465437387961348462e-200,6.085691485190159298e-192
8.180602006688963328e-05,-9.792506136828382656e-256,-1.594278489604833305e-213,-7.365483840657939280e-201,-1.356630071690500301e-192
8.207357859531773316e-05,2.342153493156139545e-256,3.025427785511911157e-214,1.565469120736602904e-201,3.024216978078666384e-193
8.234113712374583303e-05,-5.601919243638816966e-257,-5.706472596172481256e-215,-3.327267591643766569e-202,-6.741622879209327223e-194
8.260869565217391936e-05,1.339856613526419936e-257,1.069473898823994666e-215,7.071816032494923862e-203,1.502851130472747125e-194
8.287625418060201924e-05,-3.204644023984821232e-258,-1.990702987508228551e-216,-1.503052598566019074e-203,-3.350174818028106853e-195
8.314381270903010556e-05,7.664807544009724089e-259,3.678124717261666882e-217,3.194606737045531845e-204,7.468252232918831260e-196
8.341137123745820544e-05,-1.833254266789530949e-259,-6.740631164089882458e-218,-6.789856997760200862e-205,-1.664832268229235118e-196
8.367892976588629176e-05,4.384743006619652550e-260,1.224037126861160209e-218,1.443124673701062176e-205,3.711265226211713750e-197
8.394648829431439164e-05,-1.048734544309332110e-260,-2.199539065134605246e-219,-3.067235178195160568e-206,-8.273199553995171337e-198
8.421404682274247796e-05,2.508343400756025723e-261,3.904211606331994775e-220,6.519139898168074017e-207,1.844272146752053285e-198
8.448160535117057784e-05,-5.999408049977574447e-262,-6.828484243216846102e-221,-1.385586123750981220e-207,-4.111274881077642081e-199
8.474916387959866417e-05,1.434926975612191986e-262,1.172657649025305533e-221,2.944942026585881218e-208,9.164906154139419934e-200
8.501672240802676404e-05,-3.432030892722069561e-263,-1.966943664262720116e-222,-6.259216508658842626e-209,-2.043052513969568098e-200
8.528428093645485037e-05,8.208665645970368471e-264,3.195847317162031877e-223,1.330341682402431329e-209,4.554398599011436118e-201
8.555183946488295024e-05,-1.963332854311455740e-264,-4.958963612244500354e-224,-2.827524802008116886e-210,-1.015272317132674925e-201
8.581939799331105012e-05,4.695861631353401826e-265,7.149819341890620685e-225,6.009656475269113063e-211,2.263257937437393420e-202
8.608695652173913645e-05,-1.123147095885978556e-265,-8.977078167848208011e-226,-1.277299881687618397e-211,-5.045283324487815464e-203
8.635451505016723632e-05,2.686321420762713816e-266,7.769696265971476872e-227,2.714789097302072695e-212,1.124700963320553637e-203
8.662207357859532265e-05,-6.425091272400322844e-267,3.850212898368021747e-228,-5.770046602596955000e-213,-2.507197664756803495e-204
8.688963210702342252e-05,1.536740784368156277e-267,-4.442167663420311010e-228,1.226372900540484218e-213,5.589076861590989337e-205
8.715719063545150885e-05,-3.675546512428651773e-268,1.580030593658199942e-228,-2.606548256478533617e-214,-1.245924109002434947e-205
8.742474916387960873e-05,8.791099955682859887e-269,-4.454867199327257408e-229,5.539990169676005976e-215,2.777429840165070934e-206
8.769230769230769505e-05,-2.102637970042453405e-269,1.131825600157160550e-229,-1.177476419391833999e-215,-6.191481857945036712e-207
8.795986622073579493e-05,5.029047956643513877e-270,-2.708492661085204558e-230,2.502623065674014949e-216,1.380212995629801164e-207
8.822742474916388125e-05,-1.202837725863854221e-270,6.232065440518048224e-231,-5.319106273124311660e-217,-3.076788331251037358e-208
8.849498327759198113e-05,2.876923370781117610e-271,-1.394410964378541846e-231,1.130529480562070559e-217,6.858815607172151325e-209
8.876254180602008101e-05,-6.880967984161824987e-272,3.054732703100653412e-232,-2.402841456426144065e-218,-1.528975882320008209e-209
8.903010033444816733e-05,1.645776169676506881e-272,-6.581294621024901068e-233,5.107029196486938277e-219,3.408412447125026790e-210
8.929765886287626721e-05,-3.936334453884918931e-273,1.398713300263282899e-233,-1.085454354219605732e-219,-7.598076297010596015e-211
8.956521739130435353e-05,9.414845617152503103e-274,-2.938782485489645419e-234,2.307038220781470736e-220,1.693772813971479545e-211
8.983277591973245341e-05,-2.251823794081640501e-274,6.113889845433801058e-235,-4.903407804719178568e-221,-3.775779859687412135e-212
9.010033444816053973e-05,5.385866622543871517e-275,-1.260942458687418271e-235,1.042176409684068308e-221,8.417016397826751062e-213
9.036789297658863961e-05,-1.288180658162743922e-275,2.580427881195057102e-236,-2.215054737761595467e-222,-1.876331981124170181e-213
9.063545150501672594e-05,3.081044303553262973e-276,-5.243312034124901550e-237,4.707904962814491871e-223,4.182743073237077887e-214
9.090301003344482581e-05,-7.369178933992892930e-277,1.058436784398490416e-237,-1.000623991860928171e-223,-9.324223961131303674e-215
9.117056856187291214e-05,1.762545146611882409e-277,-2.123444133997326043e-238,2.126738710734458209e-224,2.078567843127091157e-215
9.143812709030101201e-05,-4.215619332680023712e-278,4.235051894505052179e-239,-4.520196977612850699e-225,-4.633569824868732127e-216
9.170568561872911189e-05,1.008283161306410671e-278,-8.398555458597579382e-240,9.607283026020938727e-226,1.032921268065338652e-216
9.197324414715719822e-05,-2.411590867833110614e-279,1.656263862419821683e-240,-2.041943915258518208e-226,-2.302601204668700807e-217
9.224080267558529809e-05,5.767993153610825874e-280,-3.248271449782261509e-241,4.339973061862057942e-227,5.132987839326862297e-218
9.250836120401338442e-05,-1.379576637466180746e-280,6.335199866633908757e-242,-9.224232867974088454e-228,-1.144252166043331129e-218
9.277591973244148429e-05,3.299642702767244155e-281,-1.228595308770702958e-242,1.960529956978871005e-228,2.550781456205910002e-219
9.304347826086957062e-05,-7.892016581365396139e-282,2.368748425499323595e-243,-4.166934819649181010e-229,-5.686234407653856820e-220
9.331103678929767050e-05,1.887596015611077122e-282,-4.539136618916096219e-244,8.856455230075820466e-230,1.267582593617576128e-220
9.357859531772575682e-05,-4.514712549769396311e-283,8.641910213343306629e-245,-1.882362039177196866e-230,-2.825711211524290655e-221
9.384615384615385670e-05,1.079819449479921324e-283,-1.633850073123018493e-245,4.000795752348908764e-231,6.299111309553384293e-222
9.411371237458194302e-05,-2.582689377982827168e-284,3.065465531316923868e-246,-8.503341184572939896e-232,-1.404205890887312309e-222
9.438127090301004290e-05,6.177221813284060948e-285,-5.702826790637025507e-247,1.807310739589910488e-232,3.130273600798390263e-223
9.464882943143812922e-05,-1.477454808220137658e-285,1.050759022626890701e-247,-3.841280784267260345e-233,-6.978045655423436238e-224
9.491638795986622910e-05,3.533744974412391529e-286,-1.914614618787161251e-248,8.164306082156985689e-234,1.555554797464796738e-224
9.518394648829432898e-05,-8.451935870542192293e-287,3.442989168152246735e-249,-1.735251796123563039e-234,-3.467662505366414049e-225
9.545150501672241530e-05,2.021515945301860000e-287,-6.092891920067524901e-250,3.688125807201917347e-235,7.730157286104726306e-226
9.571906354515051518e-05,-4.835018614394646323e-288,1.056682277393179210e-250,-7.838788583960075547e-236,-1.723216477311915500e-226
9.598662207357860150e-05,1.156429408283007329e-288,-1.784675982567190768e-251,1.666065901115158762e-236,3.841416051288227670e-227
9.625418060200670138e-05,-2.765924666036490809e-289,2.905449246889852222e-252,-3.541077243158070277e-237,-8.563333437142294299e-228
9.652173913043478771e-05,6.615543053167588716e-290,-4.476449706545812089e-253,7.526249732149422889e-238,1.908949162992608792e-228
9.678929765886288758e-05,-1.582213071419356129e-290,6.283248291109715033e-254,-1.599638503795103225e-238,-4.255453712924620739e-229
9.705685618729097391e-05,3.785263111016304012e-291,-7.250133247484763167e-255,3.399891624500875089e-239,9.486311450554998012e-230
9.732441471571907378e-05,-9.047268018574251764e-292,3.960964956974496085e-256,-7.226172057578915051e-240,-2.114700593885834205e-230
9.759197324414716011e-05,2.169959350255154244e-292,1.287761275017257642e-256,1.535859620624232507e-240,4.714117415625323454e-231
9.785953177257525999e-05,-5.235935249643628968e-293,-6.661790349273542255e-257,-3.264335190791682728e-241,-1.050877040110530957e-231
9.812709030100335986e-05,1.201617887292049940e-293,2.131447233518031671e-257,6.938058720368692466e-242,2.342628439973558794e-232
9.839464882943144619e-05,-3.272552020059388976e-294,-5.818143065493853373e-258,-1.474623640745091966e-242,-5.222216990442533567e-233
9.866220735785954606e-05,5.988732306412026897e-295,1.464828556543753201e-258,3.134182915971703792e-243,1.164142909342563746e-233
9.892976588628763239e-05,-3.258783857478868090e-295,-3.509932222996964149e-259,-6.661405126559415106e-244,-2.595107204575188755e-234
9.919732441471573227e-05,-1.133318796798463624e-296,8.130831742696009308e-260,1.415699478729155415e-244,5.784375239471288978e-235
9.946488294314381859e-05,3.410034518984255686e-297,-1.833997602497117995e-260,-3.003117089775504895e-245,-1.286451616028057949e-235
9.973244147157191847e-05,-8.657063198305840880e-298,3.885762401576184366e-261,6.108645762986634883e-246,2.732809256033674704e-236
1.000000000000000048e-04,1.307829345799929907e-300,-5.304408679452109651e-264,-8.157850667467414810e-249,-3.763245791169062491e-239
2.000000000000000096e-04,-3.504316423106902323e-301,1.421309929386001705e-264,2.185885903417866597e-249,1.008357349680074778e-239
3.000000000000000279e-04,9.389782873758105557e-302,-3.808382870640885191e-265,-5.857053993175147406e-250,-2.701881835728478911e-240
4.000000000000000192e-04,-2.515983483532645696e-302,1.020451612242463629e-265,1.569390306480738269e-250,7.239661075069903669e-241
5.000000000000000104e-04,6.741554063954262423e-303,-2.734287828451304804e-266,-4.205161736507243804e-251,-1.939858797257538785e-241
6.000000000000000559e-04,-1.806393066565016842e-303,7.326491368250976925e-267,1.126767838259336151e-251,5.197829172218706537e-242
7.000000000000001013e-04,4.840213217947282208e-304,-1.963124555157924927e-267,-3.019160357884686174e-252,-1.392752304536985626e-242
8.000000000000000383e-04,-1.296930576036554026e-304,5.260168647385670555e-268,8.089802492680295401e-253,3.731863663701540301e-243
9.000000000000000838e-04,3.475113283224235292e-305,-1.409455865967489496e-268,-2.167652479924224868e-253,-9.999485449845150429e-244
1.000000000000000021e-03,-9.311533253699343742e-306,3.776620050188382865e-269,5.808197762520232146e-254,2.679350540970396478e-244
1.100000000000000066e-03,2.495016496759522502e-306,-1.011940802678872649e-269,-1.556299340460902607e-254,-7.179288731811215462e-245
1.200000000000000112e-03,-6.685373633381011499e-307,2.711483216519564110e-270,4.170084656463348260e-255,1.923682097828237180e-245
1.300000000000000157e-03,1.791338144629756306e-307,-7.265386684675200023e-271,-1.117368978446078902e-255,-5.154483893519713459e-246
1.400000000000000203e-03,-4.799845222616942889e-308,1.946751628637317532e-271,2.993976230335094037e-256,1.381137987329048997e-246
1.500000000000000031e-03,1.286110461985643009e-308,-5.216297587564760448e-272,-8.022321937268725363e-257,-3.700743235305321455e-247
1.600000000000000077e-03,-3.446071342204795936e-309,1.397700668218413493e-272,2.149571149333404780e-257,9.916098622516012007e-248
1.700000000000000122e-03,9.235002791999482246e-310,-3.745122139108988285e-273,-5.759749062899969496e-258,-2.657007137198796114e-248
1.800000000000000168e-03,-2.473886016672692663e-310,1.003500975263437772e-273,1.543317571873104576e-258,7.119419840273918145e-249
1.900000000000000213e-03,6.622211808901771435e-311,-2.688868800400761140e-274,-4.135300169575565921e-259,-1.907640297704389263e-249
2.000000000000000042e-03,-1.760311390698984057e-311,7.204791628494443028e-275,1.108048518603775632e-259,5.111500075946743747e-250
2.099999999999999870e-03,4.744497970296631999e-312,-1.930515256164738482e-275,-2.969002174529046500e-260,-1.369620523211041031e-250
2.200000000000000133e-03,-1.257902596634797218e-312,5.172792422674467494e-276,7.955404266471806041e-261,3.669882323641459825e-251
2.299999999999999961e-03,3.858891821792722673e-313,-1.386043511576268237e-276,-2.131640642972474730e-261,-9.833407167264476554e-252
2.399999999999999790e-03,-5.158776559738458966e-314,3.713886927997357168e-277,5.711704494921030168e-262,2.634850057569733929e-252
2.500000000000000052e-03,-1.391288858688950268e-315,-9.951315379886585162e-278,-1.530444089854147854e-262,-7.060050202117846248e-253
2.599999999999999881e-03,-3.639623511905794092e-314,2.666442993817890908e-278,4.100805835197307320e-263,1.891732271945597247e-253
2.700000000000000143e-03,0.000000000000000000e+00,-7.144701949298523547e-279,-1.098805804764222417e-263,-5.068874705235058858e-254
2.799999999999999972e-03,0.000000000000000000e+00,1.914414298847883361e-279,2.944236438166927589e-264,1.358199104514223116e-254
2.899999999999999800e-03,0.000000000000000000e+00,-5.129650101066552351e-280,-7.889044785024517567e-265,-3.639278764570872682e-255
3.000000000000000062e-03,0.000000000000000000e+00,1.374483578355699016e-280,2.113859702751025093e-265,9.751405285305020410e-256
3.099999999999999891e-03,0.000000000000000000e+00,-3.682912225875074148e-281,-5.664060687545903467e-266,-2.612877748305347099e-256
3.200000000000000153e-03,0.000000000000000000e+00,9.868319037845748462e-282,1.517677991138737794e-266,7.001175654013157681e-257
3.299999999999999982e-03,0.000000000000000000e+00,-2.644204223716440092e-282,-4.066599233040520884e-267,-1.875956904992483478e-257
3.399999999999999811e-03,0.000000000000000000e+00,7.085113432163440216e-283,1.089640188414247710e-267,5.026604792256174415e-258
3.500000000000000073e-03,0.000000000000000000e+00,-1.898447627285913576e-283,-2.919677283565773985e-268,-1.346872930305083973e-258
3.599999999999999901e-03,0.000000000000000000e+00,5.086867596160235119e-284,7.823238836827148564e-269,3.608930412001529761e-259
3.700000000000000164e-03,0.000000000000000000e+00,-1.363020057095526425e-284,-2.096227081072949848e-269,-9.670087226208809674e-260
3.799999999999999992e-03,0.000000000000000000e+00,3.652195850523863187e-285,5.616814297856393313e-270,2.591088668584909047e-260
3.899999999999999821e-03,0.000000000000000000e+00,-9.786015022048431571e-286,-1.505018379996110867e-270,-6.942792067348561585e-261
4.000000000000000083e-03,0.000000000000000000e+00,2.622150782146206315e-286,4.032677963005776640e-271,1.860313090588418771e-261
4.100000000000000346e-03,0.000000000000000000e+00,-7.026024377462777126e-287,-1.080551026450218574e-271,-4.984687372808343308e-262
4.200000000000000608e-03,0.000000000000000000e+00,1.882615265124281030e-287,2.895322987537423033e-272,1.335641206329187912e-262
4.300000000000000870e-03,0.000000000000000000e+00,-5.044435552293087621e-288,-7.757981804618514146e-273,-3.578835137737904476e-263
4.400000000000000265e-03,0.000000000000000000e+00,1.351641775036098622e-288,2.078741540748867440e-273,9.589447287500547384e-264
4.500000000000000527e-03,0.000000000000000000e+00,-3.621581669919553050e-289,-5.569962010818962652e-274,-2.569481290436756192e-264
4.600000000000000790e-03,0.000000000000000000e+00,9.705045384292871967e-290,1.492464368167192209e-274,6.884895347941799753e-265
4.700000000000000185e-03,0.000000000000000000e+00,-2.601218564581959731e-290,-3.999039645013980101e-275,-1.844799731701994781e-265
4.800000000000000447e-03,0.000000000000000000e+00,6.962271599391223556e-291,1.071537681132902970e-275,4.943119507408585774e-266
4.900000000000000709e-03,0.000000000000000000e+00,-1.868580456753160402e-291,-2.871171841267584868e-276,-1.324503144955489390e-266
5.000000000000000104e-03,0.000000000000000000e+00,4.990351739127314434e-292,7.693269109651934879e-277,3.548990831331646412e-267
5.100000000000000366e-03,0.000000000000000000e+00,-1.233068558430259080e-292,-2.061401854909346401e-277,-9.509479814258523286e-268
5.200000000000000629e-03,0.000000000000000000e+00,3.230240013578510252e-293,5.523500539052316701e-278,2.548054098631165066e-268
5.300000000000000891e-03,0.000000000000000000e+00,-1.174698056800253474e-293,-1.480015074802239159e-278,-6.827481435752265843e-269
5.400000000000000286e-03,0.000000000000000000e+00,3.147585687358794541e-294,3.965681918839245294e-279,1.829415740450063628e-269
5.500000000000000548e-03,0.000000000000000000e+00,-8.433908272749508708e-295,-1.062599520042720019e-279,-4.901898281086593419e-270
5.600000000000000810e-03,0.000000000000000000e+00,2.259852973616252013e-295,2.847222150195899094e-280,1.313457965121060618e-270
5.700000000000000205e-03,0.000000000000000000e+00,-6.055241884530182951e-296,-7.629096211375351893e-281,-3.519395399933777173e-271
5.800000000000000468e-03,0.000000000000000000e+00,1.622492910296008898e-296,2.044206806918785231e-281,9.430179198717986122e-272
5.900000000000000730e-03,0.000000000000000000e+00,-4.347445228698083059e-297,-5.477426622613860828e-282,-2.526805590574080239e-272
6.000000000000000125e-03,0.000000000000000000e+00,1.164891377738815929e-297,1.467669626379044864e-282,6.770546304596598771e-273
6.100000000000000387e-03,0.000000000000000000e+00,-3.121308838965549009e-298,-3.932602444025776191e-283,-1.814160038021449820e-273
6.200000000000000649e-03,0.000000000000000000e+00,8.363499854451276042e-299,1.053735915870835738e-283,4.861020803180348762e-274
6.300000000000000912e-03,0.000000000000000000e+00,-2.240987144301010858e-299,-2.823472234773373977e-284,-1.302504892276367691e-274
6.400000000000000307e-03,0.000000000000000000e+00,6.004691179885405508e-300,7.565458605278197167e-285,3.490046768147754916e-275
6.500000000000000569e-03,0.000000000000000000e+00,-1.608947925361664706e-300,-2.027155184040871484e-285,-9.351539879878004787e-276
6.600000000000000831e-03,0.000000000000000000e+00,4.311151646340611144e-301,5.431736899055657254e-286,2.505734276201729845e-276
6.700000000000000226e-03,0.000000000000000000e+00,-1.155166567071551960e-301,-1.455427264929430439e-286,-6.714085961866270343e-277
6.800000000000000488e-03,0.000000000000000000e+00,3.095251355130034635e-302,3.899798892176995978e-287,1.799031554601312387e-277
6.900000000000000751e-03,0.000000000000000000e+00,-8.293679220225676648e-303,-1.044945037604854209e-287,-4.820484207133366947e-278
7.000000000000001013e-03,0.000000000000000000e+00,2.222278804029602512e-303,2.799937960219635508e-288,1.291643158330920509e-278
7.100000000000000408e-03,0.000000000000000000e+00,-5.954562504512881860e-304,-7.502355033274091772e-289,-3.460942877884031008e-279
7.200000000000000670e-03,0.000000000000000000e+00,1.595516031527538584e-304,2.009984761653160829e-289,9.273556343111429456e-280
7.300000000000000933e-03,0.000000000000000000e+00,-4.275159743500441860e-305,-5.387177105068442283e-290,-2.484838677876176202e-280
7.400000000000000328e-03,0.000000000000000000e+00,1.145522014544701131e-305,1.443473031627586710e-290,6.658096448246333314e-281
7.500000000000000590e-03,0.000000000000000000e+00,-3.069428430612035702e-306,-3.865259951787565839e-291,-1.784029229296636000e-281
7.600000000000000852e-03,0.000000000000000000e+00,8.224586885194861535e-307,1.035726589356410328e-291,4.780285650279011107e-282
7.700000000000000247e-03,0.000000000000000000e+00,-2.203878331648449324e-307,-2.814090028883807375e-292,-1.280872001593213648e-282
7.800000000000000509e-03,0.000000000000000000e+00,5.906303782710001417e-308,7.782039275143233505e-293,3.432081688262742859e-283
7.900000000000000772e-03,0.000000000000000000e+00,-1.582586927990635226e-308,-2.598787020966684412e-293,-9.196223119199701880e-284
8.000000000000000167e-03,0.000000000000000000e+00,4.236525217721147678e-309,3.366822271972191527e-294,2.464117330379555772e-284
