x,t=steady
2.504261306532663215e-03,2.914342247425862656e+18
2.534396984924622721e-03,2.855648750327807488e+18
2.564532663316582660e-03,2.798137023382514688e+18
2.594668341708542599e-03,2.741783262674800128e+18
2.624804020100502105e-03,2.686564143293532160e+18
2.654939698492462044e-03,2.632456809665231360e+18
2.685075376884421983e-03,2.579438866080874496e+18
2.715211055276381489e-03,2.527488367411844096e+18
2.745346733668341428e-03,2.476583810011124736e+18
2.775482412060301367e-03,2.426704122795864576e+18
2.805618090452260873e-03,2.377828658507480064e+18
2.835753768844220812e-03,2.329937185145577984e+18
2.865889447236180752e-03,2.283009877572016896e+18
2.896025125628140257e-03,2.237027309281456640e+18
2.926160804020100197e-03,2.191970444334847744e+18
2.956296482412060136e-03,2.147820629452337664e+18
2.986432160804020075e-03,2.104559586262097152e+18
3.016567839195979581e-03,2.062169403701681664e+18
3.046703517587939520e-03,2.020632530568483328e+18
3.076839195979899459e-03,1.979931768215971840e+18
3.106974874371858965e-03,1.940050263392401152e+18
3.137110552763818904e-03,1.900971501218641664e+18
3.167246231155778843e-03,1.862679298301944832e+18
3.197381909547738349e-03,1.825157795982348800e+18
3.227517587939698288e-03,1.788391453708487168e+18
3.257653266331658228e-03,1.752365042539598848e+18
3.287788944723617733e-03,1.717063638770502656e+18
3.317924623115577672e-03,1.682472617676262144e+18
3.348060301507537612e-03,1.648577647373366528e+18
3.378195979899497117e-03,1.615364682794068736e+18
3.408331658291457057e-03,1.582819959770601216e+18
3.438467336683416996e-03,1.550929989225932544e+18
3.468603015075376501e-03,1.519681551467595776e+18
3.498738693467336441e-03,1.489061690581103872e+18
3.528874371859296380e-03,1.459057708919410944e+18
3.559010050251255886e-03,1.429657161684647424e+18
3.589145728643215825e-03,1.400847851598357760e+18
3.619281407035175764e-03,1.372617823656237824e+18
3.649417085427135270e-03,1.344955359963219200e+18
3.679552763819095209e-03,1.317848974644510720e+18
3.709688442211055148e-03,1.291287408828019968e+18
3.739824120603014654e-03,1.265259625693202176e+18
3.769959798994974593e-03,1.239754805581158656e+18
3.800095477386934532e-03,1.214762341160338432e+18
3.830231155778894038e-03,1.190271832641818112e+18
3.860366834170853977e-03,1.166273083037584640e+18
3.890502512562813917e-03,1.142756093454704896e+18
3.920638190954774289e-03,1.119711058417544704e+18
3.950773869346733795e-03,1.097128361209463296e+18
3.980909547738693301e-03,1.074998569224478848e+18
4.011045226130653674e-03,1.053312429318384512e+18
4.041180904522613179e-03,1.032060863147602048e+18
4.071316582914572685e-03,1.011234962482641280e+18
4.101452261306533058e-03,9.908259844814725120e+17
4.131587939698492563e-03,9.708253469062493440e+17
4.161723618090452069e-03,9.512246232646352640e+17
4.191859296482412442e-03,9.320155378545562880e+17
4.221994974874371948e-03,9.131899606882182400e+17
4.252130653266331453e-03,8.947399022678990080e+17
4.282266331658291826e-03,8.766575081820586240e+17
4.312402010050251332e-03,8.589350534857061120e+17
4.342537688442210837e-03,8.415649368235604480e+17
4.372673366834171210e-03,8.245396742482556160e+17
4.402809045226130716e-03,8.078518926784033280e+17
4.432944723618090221e-03,7.914943229326095360e+17
4.463080402010050594e-03,7.754597922653143040e+17
4.493216080402010100e-03,7.597412163181601280e+17
4.523351758793969606e-03,7.443315903863092480e+17
4.553487437185929979e-03,7.292239798821451520e+17
4.583623115577889484e-03,7.144115098586492160e+17
4.613758793969848990e-03,6.998873534307683840e+17
4.643894472361809363e-03,6.856447189045354240e+17
4.674030150753768868e-03,6.716768353895124480e+17
4.704165829145728374e-03,6.579769366292721920e+17
4.734301507537688747e-03,6.445382427355074560e+17
4.764437185929648252e-03,6.313539394522885120e+17
4.794572864321607758e-03,6.184171545057105920e+17
4.824708542713568131e-03,6.057209305080157440e+17
4.854844221105527637e-03,5.932581937807509760e+17
4.884979899497487142e-03,5.810217183345310720e+17
4.915115577889447515e-03,5.690040840881345920e+17
4.945251256281407021e-03,5.571976282204411520e+17
4.975386934673366526e-03,5.455943883167320960e+17
5.005522613065326899e-03,5.341860356857431040e+17
5.035658291457286405e-03,5.229637968722381440e+17
5.065793969849245910e-03,5.119183609549998080e+17
5.095929648241206283e-03,5.010397696806027520e+17
5.126065326633165789e-03,4.903172868117348480e+17
5.156201005025125295e-03,4.797392422301128320e+17
5.186336683417085668e-03,4.692928452830128000e+17
5.216472361809045173e-03,4.589639605407413120e+17
5.246608040201004679e-03,4.487368374642872320e+17
5.276743718592965052e-03,4.385937833693893120e+17
5.306879396984924557e-03,4.285147663863630720e+17
5.337015075376884063e-03,4.184769316850517120e+17
5.367150753768844436e-03,4.084540098379741440e+17
5.397286432160803941e-03,3.984155905364775680e+17
5.427422110552763447e-03,3.883262275610347520e+17
5.457557788944723820e-03,3.781443314117574400e+17
5.487693467336683326e-03,3.678207936220446720e+17
5.517829145728642831e-03,3.572972705529264000e+17
5.547964824120603204e-03,3.465040331031898880e+17
5.578100502512562710e-03,3.353572605041068160e+17
5.608236180904522215e-03,3.237556187738385280e+17
5.638371859296482588e-03,3.115759141418080640e+17
5.668507537688442094e-03,2.986675441776468480e+17
5.698643216080401599e-03,2.848453779956179520e+17
5.728778894472361972e-03,2.698805726551067840e+17
5.758914572864321478e-03,2.534886628779448000e+17
5.789050251256280984e-03,2.353140271480723200e+17
5.819185929648241357e-03,2.149095089172434240e+17
5.849321608040200862e-03,1.917095191566098560e+17
5.879457286432161235e-03,1.649943108344454720e+17
5.909592964824120741e-03,1.338422164463582560e+17
5.939728643216080246e-03,9.706535744304539200e+16
5.969864321608040619e-03,5.312249209707788000e+16
6.000000000000000125e-03,-8.101381419876682699e+00
