x,t=1.00e+01s,t=2.10e+01s,t=3.31e+01s,t=4.64e+01s,t=6.11e+01s,t=7.72e+01s,t=9.49e+01s,t=1.14e+02s,t=1.36e+02s,t=1.59e+02s,t=1.85e+02s,t=2.14e+02s,t=2.45e+02s,t=2.80e+02s,t=3.18e+02s,t=3.59e+02s,t=4.05e+02s,t=4.56e+02s,t=5.12e+02s,t=5.73e+02s,t=6.40e+02s,t=7.14e+02s,t=7.95e+02s,t=8.85e+02s,t=9.83e+02s,t=1.09e+03s,t=1.21e+03s,t=1.34e+03s,t=1.49e+03s,t=1.64e+03s,t=1.82e+03s,t=2.01e+03s,t=2.22e+03s,t=2.45e+03s,t=2.71e+03s,t=2.99e+03s,t=3.30e+03s,t=3.64e+03s,t=4.01e+03s,t=4.43e+03s,t=4.88e+03s,t=5.38e+03s,t=5.92e+03s,t=6.53e+03s,t=7.19e+03s,t=7.92e+03s,t=8.72e+03s,t=9.60e+03s,t=1.00e+04s
2.757575757575757725e-03,5.859004472881973015e+03,5.042301185479211272e+05,2.008881791736597195e+07,4.965773511968190670e+08,8.610191880376636505e+09,1.122263942889326630e+11,1.150555720720565674e+12,9.584087216690496094e+12,6.649232290157474219e+13,3.918622324732578125e+14,1.993841568673937250e+15,8.879820877094734000e+15,3.502775228224546400e+16,1.236554336777435680e+17,3.942698510085018880e+17,1.144775255325648640e+18,3.049357910992844288e+18,7.501931266165199872e+18,1.715019357577933210e+19,3.663722253427467878e+19,7.351186758398107648e+19,1.391928249957037834e+20,2.497937769691889336e+20,4.265663143473349263e+20,6.957200101981021798e+20,1.087448475617349075e+21,1.634119411518938022e+21,2.367747959593511158e+21,3.317026115133803332e+21,4.504287264480489898e+21,5.942817733017383993e+21,7.634880519389237477e+21,9.570704398435129229e+21,1.172854269006380532e+22,1.407575343303590360e+22,1.657072558066902866e+22,1.916539313941659202e+22,2.180804761916867713e+22,2.444617437934863883e+22,2.702908816532172702e+22,2.951021106755184204e+22,3.184890577263304429e+22,3.401183471155146444e+22,3.597385333416444245e+22,3.771846183390245238e+22,3.923783947545051398e+22,4.053247921342764181e+22,4.161043866302496427e+22,4.203550367285853657e+22
2.777777777777777884e-03,3.458726306520365142e+03,3.060351793119815993e+05,1.252230766950075887e+07,3.175821649596105218e+08,5.643973286683815956e+09,7.532572024096881104e+10,7.899738107498017578e+11,6.725096029009823242e+12,4.763776620616742188e+13,2.863760833855516875e+14,1.484940718212525750e+15,6.733310508096669000e+15,2.701666640220803200e+16,9.692026427112340800e+16,3.137338925034564480e+17,9.239266286897332480e+17,2.493775773303922688e+18,6.210655395277153280e+18,1.435938632250731725e+19,3.099455051373379994e+19,6.277966211289190400e+19,1.198925811129293210e+20,2.168211942398045389e+20,3.728209329310878925e+20,6.118026811103982387e+20,9.614808222853605622e+20,1.451731401108130365e+21,2.112263887125358838e+21,2.969858243299001238e+21,4.045523274566944686e+21,5.351966335791839314e+21,6.891721987060395934e+21,8.656181619589259461e+21,1.062562482661958353e+22,1.277020842351881984e+22,1.505174850517576607e+22,1.742605284932329249e+22,1.984553154203234809e+22,2.226182851809440170e+22,2.462826394717568945e+22,2.690194158277542439e+22,2.904544074973025665e+22,3.102806686224705651e+22,3.282666961922201276e+22,3.442605304587059462e+22,3.581900126771743189e+22,3.700593759929314679e+22,3.799423255799874034e+22,3.838394263139395201e+22
2.797979797979798042e-03,2.041809888776055914e+03,1.857306282493856270e+05,7.804509841887814924e+06,2.030564474888816774e+08,3.698339835367407322e+09,5.053554224954309082e+10,5.420946023245783691e+11,4.715750177582053711e+12,3.410177023050380859e+13,2.090832485559954688e+14,1.104666593184617500e+15,5.098833626875041000e+15,2.080519223489044800e+16,7.582756598972592000e+16,2.491259159600980800e+17,7.438940003167283200e+17,2.033849348392393216e+18,5.125794938657223680e+18,1.198125776833789952e+19,2.612063626171268710e+19,5.338883484264598733e+19,1.027952882697423913e+20,1.872692628466227282e+20,3.241185661431067443e+20,5.349723244697580995e+20,8.450418118213038244e+20,1.281643929625161368e+21,1.872076151935328584e+21,2.641072844572095152e+21,3.608173494734276788e+21,4.785367885583016264e+21,6.175344995069845307e+21,7.770574049031203324e+21,9.553313764619910644e+21,1.149650989905063444e+22,1.356542830216955612e+22,1.571979777335472056e+22,1.791620983403080738e+22,2.011053672100276470e+22,2.226017324293601362e+22,2.432596808342794823e+22,2.627377116551828839e+22,2.807557404923600149e+22,2.971025301609948538e+22,3.116393837119098638e+22,3.243003313023631334e+22,3.350889821406871368e+22,3.440721907925048413e+22,3.476145164199600429e+22
2.818181818181818201e-03,1.205344918586074073e+03,1.127072531657980435e+05,4.863167785010331310e+06,1.297903067328911424e+08,2.422373919673319817e+09,3.388479225397460938e+10,3.717287343135847168e+11,3.303826582620734863e+12,2.438549685746395703e+13,1.524522623397057500e+14,8.204935360060747500e+14,3.853988084406873000e+15,1.598710755393137000e+16,5.917581783889516800e+16,1.972485800148870720e+17,5.969569399775366400e+17,1.652530831789050880e+18,4.212678407021679104e+18,9.950432557270966272e+18,2.190049611667625984e+19,4.514967957033146778e+19,8.760582206010551501e+19,1.607029893078655304e+20,2.798490893558877061e+20,4.644113189799647642e+20,7.370807730405500518e+20,1.122558028796001255e+21,1.645635054541166608e+21,2.328881001602351104e+21,3.190234867275184734e+21,4.240842026793068134e+21,5.483437587661162807e+21,6.911489098156710298e+21,8.509188734771676578e+21,1.025225930241659529e+22,1.210943399855271182e+22,1.404440270819051124e+22,1.601799276904365582e+22,1.799036551107336104e+22,1.992305091370052642e+22,2.178069796410143801e+22,2.353247439004003992e+22,2.515309562621710670e+22,2.662349279680151736e+22,2.793114216187679474e+22,2.907007806149399622e+22,3.004060569442773579e+22,3.084872776676518186e+22,3.116739376475076454e+22
2.838383838383838360e-03,7.115029503545804346e+02,6.838149866658796964e+04,3.029380927803693805e+06,8.292080798854073882e+07,1.585611350188179970e+09,2.270117068978737640e+10,2.546327241937389221e+11,2.311573555253909668e+12,1.740929992439177344e+13,1.109423610415056719e+14,6.080008297801540000e+14,2.905048883031165500e+15,1.224540549223875200e+16,4.601004691258365600e+16,1.555152850077696000e+17,4.767622120102428800e+17,1.335558533252732416e+18,3.441837277047121408e+18,8.210493598415776768e+18,1.823344648928755507e+19,3.789376294380642304e+19,7.405868959195557069e+19,1.367261995127487201e+20,2.394504082479952364e+20,3.993583891859670958e+20,6.366099448793763676e+20,9.732418229920290570e+20,1.431459490084518625e+21,2.031561272907321049e+21,2.789768439631220048e+21,3.716267461466746520e+21,4.813740801568953860e+21,6.076580719508435501e+21,7.490869194737103929e+21,9.035092500026915553e+21,1.068146397059883624e+22,1.239766753741947640e+22,1.414881223835560339e+22,1.589940026913387551e+22,1.761514851482922385e+22,1.926455362661739869e+22,2.082014148132473091e+22,2.225938359362142811e+22,2.356529004800557607e+22,2.472669991207876690e+22,2.573828965470005572e+22,2.660031482598358044e+22,2.731809794884617477e+22,2.760114170741791916e+22
2.858585858585858952e-03,4.198876006039277513e+02,4.147061039565412648e+04,1.885884458738355897e+06,5.293078481667821109e+07,1.036707762209164619e+09,1.518650611579539680e+10,1.741047665475606079e+11,1.613717581054412109e+12,1.239536913771060156e+13,8.047605652317706250e+13,4.488437878950946250e+14,2.180195781427627000e+15,9.332445725467606000e+15,3.557021533192525600e+16,1.218299879881090560e+17,3.780710534381258880e+17,1.070973327426696064e+18,2.788158259145702912e+18,6.712611651962864640e+18,1.503104923037776282e+19,3.147105244431890022e+19,6.191426884688086630e+19,1.149769066602734387e+20,2.024030724407720673e+20,3.391026743701737964e+20,5.426982774723558113e+20,8.325243699339279729e+20,1.228131126292242498e+21,1.747454460198535299e+21,2.404894902578925011e+21,3.209578357582561018e+21,4.164045962870440067e+21,5.263547541679950004e+21,6.496013700804808540e+21,7.842679258690451669e+21,9.279245882936571986e+21,1.077741749420061989e+22,1.230662221374692734e+22,1.383574579560241431e+22,1.533473487825376012e+22,1.677597302749726035e+22,1.813537766255345480e+22,1.939320298616865266e+22,2.053455796192663306e+22,2.154965845377345284e+22,2.243383220536108856e+22,2.318729057296682739e+22,2.381467870549530326e+22,2.406207776245659625e+22
2.878787878787879111e-03,2.476037664849062594e+02,2.512329003943095449e+04,1.172343071763600223e+06,3.372496515048097819e+07,6.762516547425483465e+08,1.013040582069517326e+10,1.186331107783507538e+11,1.121911023690902832e+12,8.782839961882449219e+12,5.804913388722277344e+13,3.292210949017448125e+14,1.624290050331895250e+15,7.054333836694778000e+15,2.724979640685887200e+16,9.448888443944280000e+16,2.965485597753564160e+17,8.487083472916732160e+17,2.230151318150975744e+18,5.414341972657721344e+18,1.221527812342956237e+19,2.574731374508520653e+19,5.095535082675576013e+19,9.512299365705551053e+19,1.682251907979192238e+20,2.829780640123147715e+20,4.544654486572249252e+20,6.992896581263568404e+20,1.034288680379933917e+21,1.474958424431671378e+21,2.033790138404813406e+21,2.718760741191721419e+21,3.532191953056502907e+21,4.470130967941220401e+21,5.522318744096036880e+21,6.672722691431288799e+21,7.900536602715998913e+21,9.181503405473679802e+21,1.048939919792104538e+22,1.179752686444248197e+22,1.308009669084483420e+22,1.431341022446941215e+22,1.547680280051871384e+22,1.655333226342446111e+22,1.753022213148502707e+22,1.839907615776169158e+22,1.915588082495565857e+22,1.980080811462975554e+22,2.033782883901774391e+22,2.054959375146811392e+22
2.898989898989899269e-03,1.456838704866049454e+02,1.517691899457610089e+04,7.262258606058404548e+05,2.139651723180927709e+07,4.388789471787403226e+08,6.717109123792986870e+09,8.027092867276885986e+10,7.737283393121213379e+11,6.166340432353848633e+12,4.144196712415003906e+13,2.387154600887905000e+14,1.194839194032474250e+15,5.258602791270270000e+15,2.056244725650861200e+16,7.209975226940528000e+16,2.285876119579441280e+17,6.602396419431759360e+17,1.749315380336750848e+18,4.278563797229472768e+18,9.716876846163628032e+18,2.060174420313684787e+19,4.098395041101846938e+19,7.685817818819574170e+19,1.364676217447726121e+20,2.303577803379336806e+20,3.710760844808903721e+20,5.724707573564919644e+20,8.486222977589776220e+20,1.212522958172541944e+21,1.674680789428372242e+21,2.241848883740863365e+21,2.916062455229884924e+21,3.694113248132395434e+21,4.567517559012537663e+21,5.522958678103562387e+21,6.543122092904601879e+21,7.607801920146282381e+21,8.695142663516868051e+21,9.782888769709406159e+21,1.084953906867291239e+22,1.187533592150832212e+22,1.284305188469739618e+22,1.373856370261144214e+22,1.455122084902977772e+22,1.527402313926635527e+22,1.590362156005204584e+22,1.644015288777660642e+22,1.688691685130328919e+22,1.706309097652963036e+22
2.919191919191919428e-03,8.516425331093556395e+01,9.098486152380042768e+03,4.458720857402089750e+05,1.343565949905813858e+07,2.814958808315879107e+08,4.395056953012139320e+09,5.351161802707661438e+10,5.248666376485131226e+11,4.251407515615270996e+12,2.900527363016857812e+13,1.694139576068871250e+14,8.588683679569637500e+14,3.824459387073009500e+15,1.511507584882942400e+16,5.351546544510049600e+16,1.711609266558533440e+17,4.982871690182087680e+17,1.329585768271725824e+18,3.272540860233481728e+18,7.473881157298631680e+18,1.592481135048415437e+19,3.181835338654654874e+19,5.989822949672420966e+19,1.067094120736318915e+20,1.806491880133948211e+20,2.917341714468154245e+20,4.510441176109223772e+20,6.698680344654634025e+20,9.586447210781310976e+20,1.325839856639774294e+21,1.776921695519181636e+21,2.313583191107325133e+21,2.933315533262147813e+21,3.629378911600846045e+21,4.391155266572986614e+21,5.204817288696096096e+21,6.054215723728149414e+21,6.921875481997279756e+21,7.789997865128172716e+21,8.641386127034915226e+21,9.460238011935785746e+21,1.023277550628687053e+22,1.094770379295353419e+22,1.159650540789548293e+22,1.217358146744328651e+22,1.267625151623490385e+22,1.310462063484177115e+22,1.346132092725798896e+22,1.360198017791403282e+22
2.939393939393939587e-03,4.885090453380850306e+01,5.340027630257810415e+03,2.673774808530504233e+05,8.220801768466367386e+06,1.755040406683239341e+08,2.788542690635021210e+09,3.450762986509609985e+10,3.435942819841094971e+11,2.821986620034209473e+12,1.950024945371119141e+13,1.152365485372427344e+14,5.904787412359130000e+14,2.655006781034571500e+15,1.058591262709734400e+16,3.777876355162544800e+16,1.216957626341272960e+17,3.565568793771987840e+17,9.568492092976266240e+17,2.367083212524977664e+18,5.430280209290040320e+18,1.161626717503849062e+19,2.329036857221353882e+19,4.397740675743809536e+19,7.855345792611801498e+19,1.332888107457678049e+20,2.156776475941570150e+20,3.340240109556147814e+20,4.968024444209836196e+20,7.118622445925188239e+20,9.855823376791614259e+20,1.322099135795478397e+21,1.722719159269476270e+21,2.185595922121748382e+21,2.705705875455753585e+21,3.275112060226655748e+21,3.883465961032186331e+21,4.518673741911497900e+21,5.167644343737063047e+21,5.817042097174310027e+21,6.453981546149213897e+21,7.066622119140742136e+21,7.644640336579434381e+21,8.179573630857336848e+21,8.665040406092985663e+21,9.096845378139191247e+21,9.472978986225033544e+21,9.793517456954524434e+21,1.006042892387672811e+22,1.016568149770760513e+22
2.959595959595959745e-03,2.643254815331144059e+01,2.944713812389051327e+03,1.500596999959413661e+05,4.689529143902578391e+06,1.016347990778620094e+08,1.637436441766252756e+09,2.052352616179149628e+10,2.067644475634249573e+11,1.716509936452400146e+12,1.197804013560529883e+13,7.141786372607364062e+13,3.689200524665869375e+14,1.670969513982656750e+15,6.706444035519875000e+15,2.407582956509928000e+16,7.796659354052097600e+16,2.295158054365784000e+17,6.185137891357888000e+17,1.535792415276662528e+18,3.534793771609721856e+18,7.583310715900930048e+18,1.524275532750727578e+19,2.884508979113631334e+19,5.162236196489745203e+19,8.773753439952320922e+19,1.421731590234723615e+20,2.204571102786032108e+20,3.282372719613010903e+20,4.707510113529163940e+20,6.522609129003702026e+20,8.755386498596409180e+20,1.141471884870996460e+21,1.448847509089299726e+21,1.794334602716762866e+21,2.172659597547988582e+21,2.576940571239646757e+21,2.999131335613570089e+21,3.430520170658006565e+21,3.862231532156656550e+21,4.285689132449130349e+21,4.693012134502400524e+21,5.077329604076107727e+21,5.433009315258667368e+21,5.755804051456866124e+21,6.042921489252586881e+21,6.293023581598502617e+21,6.506159871450555613e+21,6.683638364467297780e+21,6.753624448857095012e+21
2.979797979797979904e-03,1.155151981295580121e+01,1.303433154250391453e+03,6.720546273773310531e+04,2.122973689811340533e+06,4.646662655891727656e+07,7.554076224753003120e+08,9.546552842986543655e+09,9.690155303411523438e+10,8.099641261088874512e+11,5.687149959043246094e+12,3.409962181216655859e+13,1.770400819896361562e+14,8.055360011061655000e+14,3.246258164984476500e+15,1.169659773557011800e+16,3.800168409563760000e+16,1.121930089973998560e+17,3.031224917667273600e+17,7.543737063494259200e+17,1.739743778736503040e+18,3.738873038330468352e+18,7.526797997806348288e+18,1.426257371980276122e+19,2.555446114936641126e+19,4.347597623552247398e+19,7.051096817345985741e+19,1.094171983095667917e+20,1.630142495271061422e+20,2.339186142910425989e+20,3.242616878346034872e+20,4.354316428564986593e+20,5.678766907937381417e+20,7.209964421500074721e+20,8.931330976243911229e+20,1.081658729450100490e+21,1.283142120770151907e+21,1.493570490000178414e+21,1.708598522772315439e+21,1.923798877820182594e+21,2.134893375427149824e+21,2.337950752123282784e+21,2.529543569763665445e+21,2.706862342484252951e+21,2.867788467594294985e+21,3.010929018073851101e+21,3.135616367529413313e+21,3.241874873307506409e+21,3.330356437553259217e+21,3.365247889193897558e+21
3.000000000000000062e-03,0.000000000000000000e+00,-1.717376241217042053e-13,5.495603971894534569e-12,1.758593271006251062e-10,-2.813749233610001699e-09,-9.003997547552005437e-08,-3.601599019020802175e-06,-1.152511686086656696e-05,-9.220093488693253568e-05,-7.376074790954602854e-04,0.000000000000000000e+00,1.180171966552736457e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.553100585937513323e-01,0.000000000000000000e+00,-1.208496093750002132e+01,-7.250976562500012790e+01,-9.667968750000017053e+01,-3.867187500000006821e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.093750000000005457e+03,0.000000000000000000e+00,-3.093750000000005457e+03,-1.237500000000002183e+04,-6.187500000000010914e+03,0.000000000000000000e+00,0.000000000000000000e+00,-4.950000000000008731e+04,0.000000000000000000e+00,-1.485000000000002619e+05,-4.950000000000008731e+04,-9.900000000000017462e+04,-2.970000000000005239e+05,0.000000000000000000e+00,9.900000000000017462e+04,-2.970000000000005239e+05,0.000000000000000000e+00,0.000000000000000000e+00,-3.960000000000006985e+05,1.980000000000003492e+05,-5.940000000000010477e+05,3.960000000000006985e+05,0.000000000000000000e+00,0.000000000000000000e+00,-7.920000000000013970e+05,-5.940000000000010477e+05,-3.960000000000006985e+05
